Trade(buyOrderId=BUY-1763965650528-006499, sellOrderId=SELL-1763965655403-007276, tradeType=FOREX, price=2.47, quantity=411, timestamp=1766466004608)
Trade(buyOrderId=BUY-1763965650525-004363, sellOrderId=SELL-1763965655398-004241, tradeType=CRYPTO, price=134.51, quantity=7, timestamp=1766466027703)
Trade(buyOrderId=BUY-1763965650528-006564, sellOrderId=SELL-1763965655398-004241, tradeType=CRYPTO, price=134.51, quantity=3, timestamp=1766466027704)
Trade(buyOrderId=BUY-1763965650526-004680, sellOrderId=SELL-1763965655398-004241, tradeType=CRYPTO, price=134.51, quantity=5, timestamp=1766466027705)
Trade(buyOrderId=BUY-1763965650522-002134, sellOrderId=SELL-1763965655398-004241, tradeType=CRYPTO, price=134.51, quantity=7, timestamp=1766466027706)
Trade(buyOrderId=BUY-1763965650527-005128, sellOrderId=SELL-1763965655398-004241, tradeType=CRYPTO, price=134.51, quantity=4, timestamp=1766466027709)
Trade(buyOrderId=BUY-1763965650525-003731, sellOrderId=SELL-1763965655398-004241, tradeType=CRYPTO, price=134.51, quantity=2, timestamp=1766466027709)
Trade(buyOrderId=BUY-1763965650523-002535, sellOrderId=SELL-1763965655398-004241, tradeType=CRYPTO, price=134.51, quantity=7, timestamp=1766466027710)
Trade(buyOrderId=BUY-1763965650523-002825, sellOrderId=SELL-1763965655398-004241, tradeType=CRYPTO, price=134.51, quantity=1, timestamp=1766466027711)
Trade(buyOrderId=BUY-1763965650528-006429, sellOrderId=SELL-1763965655398-004241, tradeType=CRYPTO, price=134.51, quantity=9, timestamp=1766466027712)
Trade(buyOrderId=BUY-1763965650520-000724, sellOrderId=SELL-1763965655398-004241, tradeType=CRYPTO, price=134.51, quantity=3, timestamp=1766466027713)
Trade(buyOrderId=BUY-1763965650523-002296, sellOrderId=SELL-1763965655398-004241, tradeType=CRYPTO, price=134.51, quantity=9, timestamp=1766466027716)
Trade(buyOrderId=BUY-1763965650527-005425, sellOrderId=SELL-1763965655398-004241, tradeType=CRYPTO, price=134.51, quantity=4, timestamp=1766466027717)
Trade(buyOrderId=BUY-1763965650520-000989, sellOrderId=SELL-1763965655398-004241, tradeType=CRYPTO, price=134.51, quantity=3, timestamp=1766466027718)
Trade(buyOrderId=BUY-1763965650526-004872, sellOrderId=SELL-1763965655398-004241, tradeType=CRYPTO, price=134.51, quantity=3, timestamp=1766466027719)
Trade(buyOrderId=BUY-1763965650521-001584, sellOrderId=SELL-1763965655398-004241, tradeType=CRYPTO, price=134.51, quantity=10, timestamp=1766466027720)
Trade(buyOrderId=BUY-1763965650525-003862, sellOrderId=SELL-1763965655398-004241, tradeType=CRYPTO, price=134.51, quantity=6, timestamp=1766466027721)
Trade(buyOrderId=BUY-1763965650524-003583, sellOrderId=SELL-1763965655398-004241, tradeType=CRYPTO, price=134.51, quantity=5, timestamp=1766466027722)
Trade(buyOrderId=BUY-1763965650528-005907, sellOrderId=SELL-1763965655398-004241, tradeType=CRYPTO, price=134.51, quantity=5, timestamp=1766466027723)
Trade(buyOrderId=BUY-1763965650527-005747, sellOrderId=SELL-1763965655398-004241, tradeType=CRYPTO, price=134.51, quantity=1, timestamp=1766466027724)
Trade(buyOrderId=BUY-1763965650524-003634, sellOrderId=SELL-1763965655398-004241, tradeType=CRYPTO, price=134.51, quantity=2, timestamp=1766466027725)
Trade(buyOrderId=BUY-1763965650523-002731, sellOrderId=SELL-1763965655398-004241, tradeType=CRYPTO, price=134.51, quantity=10, timestamp=1766466027726)
Trade(buyOrderId=BUY-1763965650526-004929, sellOrderId=SELL-1763965655398-004241, tradeType=CRYPTO, price=134.51, quantity=6, timestamp=1766466027727)
Trade(buyOrderId=BUY-1763965650524-003544, sellOrderId=SELL-1763965655398-004241, tradeType=CRYPTO, price=134.51, quantity=2, timestamp=1766466027728)
Trade(buyOrderId=BUY-1763965650528-006571, sellOrderId=SELL-1763965655398-004241, tradeType=CRYPTO, price=134.51, quantity=9, timestamp=1766466027729)
Trade(buyOrderId=BUY-1763965650524-003033, sellOrderId=SELL-1763965655398-004241, tradeType=CRYPTO, price=134.51, quantity=5, timestamp=1766466027730)
Trade(buyOrderId=BUY-1763965650526-004751, sellOrderId=SELL-1763965655398-004241, tradeType=CRYPTO, price=134.51, quantity=3, timestamp=1766466027731)
Trade(buyOrderId=BUY-1763965650526-004751, sellOrderId=SELL-1763965655391-000793, tradeType=CRYPTO, price=4041.08, quantity=3, timestamp=1766466027732)
Trade(buyOrderId=BUY-1763965650525-004072, sellOrderId=SELL-1763965655391-000793, tradeType=CRYPTO, price=4041.08, quantity=2, timestamp=1766466027733)
Trade(buyOrderId=BUY-1763965650528-005995, sellOrderId=SELL-1763965655394-001992, tradeType=FOREX, price=7.31, quantity=65, timestamp=1766466027734)
Trade(buyOrderId=BUY-1763965650528-005995, sellOrderId=SELL-1763965655394-001960, tradeType=FOREX, price=2.43, quantity=48, timestamp=1766466027738)
Trade(buyOrderId=BUY-1763965650528-005995, sellOrderId=SELL-1763965655398-004425, tradeType=FOREX, price=7.27, quantity=130, timestamp=1766466027740)
Trade(buyOrderId=BUY-1763965650528-006433, sellOrderId=SELL-1763965655398-004425, tradeType=FOREX, price=7.27, quantity=191, timestamp=1766466027740)
Trade(buyOrderId=BUY-1763965650524-003246, sellOrderId=SELL-1763965655398-004425, tradeType=FOREX, price=7.27, quantity=142, timestamp=1766466027742)
Trade(buyOrderId=BUY-1763965650525-004112, sellOrderId=SELL-1763965655398-004425, tradeType=FOREX, price=7.27, quantity=173, timestamp=1766466027743)
Trade(buyOrderId=BUY-1763965650525-004112, sellOrderId=SELL-1763965655392-001271, tradeType=FOREX, price=5.92, quantity=94, timestamp=1766466027744)
Trade(buyOrderId=BUY-1763965650527-005132, sellOrderId=SELL-1763965655392-001271, tradeType=FOREX, price=5.92, quantity=412, timestamp=1766466027745)
Trade(buyOrderId=BUY-1763965650529-006753, sellOrderId=SELL-1763965655392-001271, tradeType=FOREX, price=5.92, quantity=207, timestamp=1766466027746)
Trade(buyOrderId=BUY-1763965650529-006753, sellOrderId=SELL-1763965655397-003875, tradeType=FOREX, price=7.0, quantity=166, timestamp=1766466027747)
Trade(buyOrderId=BUY-1763965650520-000661, sellOrderId=SELL-1763965655397-003875, tradeType=FOREX, price=7.0, quantity=342, timestamp=1766466027748)
Trade(buyOrderId=BUY-1763965650520-000661, sellOrderId=SELL-1763965655393-001488, tradeType=FOREX, price=9.46, quantity=360, timestamp=1766466027749)
Trade(buyOrderId=BUY-1763965650521-001134, sellOrderId=SELL-1763965655393-001488, tradeType=FOREX, price=9.46, quantity=97, timestamp=1766466027749)
Trade(buyOrderId=BUY-1763965650527-005522, sellOrderId=SELL-1763965655393-001488, tradeType=FOREX, price=9.46, quantity=21, timestamp=1766466027751)
Trade(buyOrderId=BUY-1763965650527-005522, sellOrderId=SELL-1763965655392-001028, tradeType=FOREX, price=6.44, quantity=18, timestamp=1766466027752)
Trade(buyOrderId=BUY-1763965650528-006567, sellOrderId=SELL-1763965655392-001028, tradeType=FOREX, price=6.44, quantity=968, timestamp=1766466027759)
Trade(buyOrderId=BUY-1763965650528-006567, sellOrderId=SELL-1763965655390-000089, tradeType=FOREX, price=2.0, quantity=13, timestamp=1766466027760)
Trade(buyOrderId=BUY-1763965650528-006624, sellOrderId=SELL-1763965655390-000089, tradeType=FOREX, price=2.0, quantity=57, timestamp=1766466027761)
Trade(buyOrderId=BUY-1763965650524-003146, sellOrderId=SELL-1763965655391-000800, tradeType=EQUITY, price=115.23, quantity=7, timestamp=1766466027763)
Trade(buyOrderId=BUY-1763965650526-004607, sellOrderId=SELL-1763965655391-000800, tradeType=EQUITY, price=115.23, quantity=184, timestamp=1766466027764)
Trade(buyOrderId=BUY-1763965650522-001671, sellOrderId=SELL-1763965655391-000800, tradeType=EQUITY, price=115.23, quantity=5, timestamp=1766466027766)
Trade(buyOrderId=BUY-1763965650520-000786, sellOrderId=SELL-1763965655391-000800, tradeType=EQUITY, price=115.23, quantity=196, timestamp=1766466027767)
Trade(buyOrderId=BUY-1763965650524-003509, sellOrderId=SELL-1763965655391-000800, tradeType=EQUITY, price=115.23, quantity=18, timestamp=1766466027768)
Trade(buyOrderId=BUY-1763965650524-003316, sellOrderId=SELL-1763965655391-000800, tradeType=EQUITY, price=115.23, quantity=93, timestamp=1766466027770)
Trade(buyOrderId=BUY-1763965650529-007189, sellOrderId=SELL-1763965655391-000800, tradeType=EQUITY, price=115.23, quantity=48, timestamp=1766466027771)
Trade(buyOrderId=BUY-1763965650523-002892, sellOrderId=SELL-1763965655391-000800, tradeType=EQUITY, price=115.23, quantity=18, timestamp=1766466027772)
Trade(buyOrderId=BUY-1763965650527-005315, sellOrderId=SELL-1763965655391-000800, tradeType=EQUITY, price=115.23, quantity=49, timestamp=1766466027773)
Trade(buyOrderId=BUY-1763965650525-004072, sellOrderId=SELL-1763965655394-001951, tradeType=CRYPTO, price=2901.4, quantity=1, timestamp=1766466027774)
Trade(buyOrderId=BUY-1763965650522-001838, sellOrderId=SELL-1763965655394-001951, tradeType=CRYPTO, price=2901.4, quantity=2, timestamp=1766466027779)
Trade(buyOrderId=BUY-1763965650523-002808, sellOrderId=SELL-1763965655394-001951, tradeType=CRYPTO, price=2901.4, quantity=5, timestamp=1766466027782)
Trade(buyOrderId=BUY-1763965650523-002808, sellOrderId=SELL-1763965655396-003246, tradeType=CRYPTO, price=3476.4, quantity=2, timestamp=1766466027789)
Trade(buyOrderId=BUY-1763965650526-004792, sellOrderId=SELL-1763965655396-003246, tradeType=CRYPTO, price=3476.4, quantity=1, timestamp=1766466027791)
Trade(buyOrderId=BUY-1763965650528-006624, sellOrderId=SELL-1763965655398-004274, tradeType=FOREX, price=7.8, quantity=3, timestamp=1766466027792)
Trade(buyOrderId=BUY-1763965650525-003763, sellOrderId=SELL-1763965655398-004274, tradeType=FOREX, price=7.8, quantity=376, timestamp=1766466027794)
Trade(buyOrderId=BUY-1763965650526-004646, sellOrderId=SELL-1763965655398-004274, tradeType=FOREX, price=7.8, quantity=415, timestamp=1766466027799)
Trade(buyOrderId=BUY-1763965650526-004646, sellOrderId=SELL-1763965655397-003938, tradeType=FOREX, price=7.16, quantity=233, timestamp=1766466027801)
Trade(buyOrderId=BUY-1763965650529-006912, sellOrderId=SELL-1763965655397-003938, tradeType=FOREX, price=7.16, quantity=108, timestamp=1766466027802)
Trade(buyOrderId=BUY-1763965650527-005315, sellOrderId=SELL-1763965655397-003951, tradeType=EQUITY, price=142.27, quantity=104, timestamp=1766466027803)
Trade(buyOrderId=BUY-1763965650528-006194, sellOrderId=SELL-1763965655397-003951, tradeType=EQUITY, price=142.27, quantity=204, timestamp=1766466027805)
Trade(buyOrderId=BUY-1763965650529-006796, sellOrderId=SELL-1763965655397-003951, tradeType=EQUITY, price=142.27, quantity=21, timestamp=1766466027805)
Trade(buyOrderId=BUY-1763965650521-001184, sellOrderId=SELL-1763965655397-003951, tradeType=EQUITY, price=142.27, quantity=171, timestamp=1766466027806)
Trade(buyOrderId=BUY-1763965650527-005221, sellOrderId=SELL-1763965655397-003951, tradeType=EQUITY, price=142.27, quantity=21, timestamp=1766466027808)
Trade(buyOrderId=BUY-1763965650525-004354, sellOrderId=SELL-1763965655397-003951, tradeType=EQUITY, price=142.27, quantity=42, timestamp=1766466027808)
Trade(buyOrderId=BUY-1763965650524-003662, sellOrderId=SELL-1763965655397-003951, tradeType=EQUITY, price=142.27, quantity=62, timestamp=1766466027809)
Trade(buyOrderId=BUY-1763965650527-005632, sellOrderId=SELL-1763965655397-003951, tradeType=EQUITY, price=142.27, quantity=44, timestamp=1766466027810)
Trade(buyOrderId=BUY-1763965650529-006912, sellOrderId=SELL-1763965655393-001644, tradeType=FOREX, price=3.24, quantity=1, timestamp=1766466027811)
Trade(buyOrderId=BUY-1763965650526-004792, sellOrderId=SELL-1763965655393-001923, tradeType=CRYPTO, price=3650.94, quantity=8, timestamp=1766466027812)
Trade(buyOrderId=BUY-1763965650527-005632, sellOrderId=SELL-1763965655394-002414, tradeType=EQUITY, price=215.06, quantity=135, timestamp=1766466027813)
Trade(buyOrderId=BUY-1763965650529-006923, sellOrderId=SELL-1763965655394-002414, tradeType=EQUITY, price=215.06, quantity=203, timestamp=1766466027814)
Trade(buyOrderId=BUY-1763965650529-007187, sellOrderId=SELL-1763965655394-002414, tradeType=EQUITY, price=215.06, quantity=64, timestamp=1766466027816)
Trade(buyOrderId=BUY-1763965650529-006941, sellOrderId=SELL-1763965655397-003633, tradeType=CRYPTO, price=3381.94, quantity=6, timestamp=1766466027820)
Trade(buyOrderId=BUY-1763965650529-007357, sellOrderId=SELL-1763965655397-003633, tradeType=CRYPTO, price=3381.94, quantity=6, timestamp=1766466027822)
Trade(buyOrderId=BUY-1763965650526-004513, sellOrderId=SELL-1763965655398-004227, tradeType=CRYPTO, price=3947.49, quantity=1, timestamp=1766466027823)
Trade(buyOrderId=BUY-1763965650526-004513, sellOrderId=SELL-1763965655399-004796, tradeType=CRYPTO, price=1518.42, quantity=4, timestamp=1766466027825)
Trade(buyOrderId=BUY-1763965650527-005178, sellOrderId=SELL-1763965655399-004796, tradeType=CRYPTO, price=1518.42, quantity=1, timestamp=1766466027827)
Trade(buyOrderId=BUY-1763965650520-000668, sellOrderId=SELL-1763965655399-004796, tradeType=CRYPTO, price=1518.42, quantity=2, timestamp=1766466027828)
Trade(buyOrderId=BUY-1763965650522-001689, sellOrderId=SELL-1763965655399-004796, tradeType=CRYPTO, price=1518.42, quantity=10, timestamp=1766466027832)
Trade(buyOrderId=BUY-1763965650525-003839, sellOrderId=SELL-1763965655399-004796, tradeType=CRYPTO, price=1518.42, quantity=2, timestamp=1766466027833)
Trade(buyOrderId=BUY-1763965650520-001022, sellOrderId=SELL-1763965655399-004796, tradeType=CRYPTO, price=1518.42, quantity=5, timestamp=1766466027834)
Trade(buyOrderId=BUY-1763965650529-006912, sellOrderId=SELL-1763965655394-002270, tradeType=FOREX, price=3.89, quantity=204, timestamp=1766466027834)
Trade(buyOrderId=BUY-1763965650521-001405, sellOrderId=SELL-1763965655394-002270, tradeType=FOREX, price=3.89, quantity=108, timestamp=1766466027835)
Trade(buyOrderId=BUY-1763965650529-007187, sellOrderId=SELL-1763965655398-004484, tradeType=EQUITY, price=395.81, quantity=9, timestamp=1766466027841)
Trade(buyOrderId=BUY-1763965650525-004021, sellOrderId=SELL-1763965655398-004484, tradeType=EQUITY, price=395.81, quantity=17, timestamp=1766466027842)
Trade(buyOrderId=BUY-1763965650526-004511, sellOrderId=SELL-1763965655398-004484, tradeType=EQUITY, price=395.81, quantity=103, timestamp=1766466027843)
Trade(buyOrderId=BUY-1763965650528-006261, sellOrderId=SELL-1763965655398-004484, tradeType=EQUITY, price=395.81, quantity=35, timestamp=1766466027844)
Trade(buyOrderId=BUY-1763965650521-001405, sellOrderId=SELL-1763965655399-004790, tradeType=FOREX, price=2.22, quantity=146, timestamp=1766466027845)
Trade(buyOrderId=BUY-1763965650528-006261, sellOrderId=SELL-1763965655395-002554, tradeType=EQUITY, price=94.74, quantity=92, timestamp=1766466027847)
Trade(buyOrderId=BUY-1763965650528-006101, sellOrderId=SELL-1763965655395-002554, tradeType=EQUITY, price=94.74, quantity=139, timestamp=1766466027848)
Trade(buyOrderId=BUY-1763965650528-006225, sellOrderId=SELL-1763965655395-002554, tradeType=EQUITY, price=94.74, quantity=120, timestamp=1766466027848)
Trade(buyOrderId=BUY-1763965650529-006684, sellOrderId=SELL-1763965655395-002554, tradeType=EQUITY, price=94.74, quantity=107, timestamp=1766466027850)
Trade(buyOrderId=BUY-1763965650526-004841, sellOrderId=SELL-1763965655395-002554, tradeType=EQUITY, price=94.74, quantity=105, timestamp=1766466027852)
Trade(buyOrderId=BUY-1763965650520-001022, sellOrderId=SELL-1763965655395-002564, tradeType=CRYPTO, price=3795.59, quantity=3, timestamp=1766466027852)
Trade(buyOrderId=BUY-1763965650523-002897, sellOrderId=SELL-1763965655395-002564, tradeType=CRYPTO, price=3795.59, quantity=1, timestamp=1766466027853)
Trade(buyOrderId=BUY-1763965650523-002354, sellOrderId=SELL-1763965655395-002564, tradeType=CRYPTO, price=3795.59, quantity=4, timestamp=1766466027854)
Trade(buyOrderId=BUY-1763965650529-006798, sellOrderId=SELL-1763965655395-002564, tradeType=CRYPTO, price=3795.59, quantity=1, timestamp=1766466027855)
Trade(buyOrderId=BUY-1763965650519-000577, sellOrderId=SELL-1763965655395-002564, tradeType=CRYPTO, price=3795.59, quantity=3, timestamp=1766466027855)
Trade(buyOrderId=BUY-1763965650526-004841, sellOrderId=SELL-1763965655396-003271, tradeType=EQUITY, price=460.36, quantity=7, timestamp=1766466027856)
Trade(buyOrderId=BUY-1763965650529-006956, sellOrderId=SELL-1763965655396-003271, tradeType=EQUITY, price=460.36, quantity=91, timestamp=1766466027857)
Trade(buyOrderId=BUY-1763965650522-001869, sellOrderId=SELL-1763965655396-003271, tradeType=EQUITY, price=460.36, quantity=39, timestamp=1766466027857)
Trade(buyOrderId=BUY-1763965650521-001405, sellOrderId=SELL-1763965655399-004533, tradeType=FOREX, price=5.74, quantity=492, timestamp=1766466027858)
Trade(buyOrderId=BUY-1763965650525-003943, sellOrderId=SELL-1763965655399-004533, tradeType=FOREX, price=5.74, quantity=90, timestamp=1766466027858)
Trade(buyOrderId=BUY-1763965650527-005348, sellOrderId=SELL-1763965655399-004533, tradeType=FOREX, price=5.74, quantity=75, timestamp=1766466027859)
Trade(buyOrderId=BUY-1763965650522-001869, sellOrderId=SELL-1763965655395-002651, tradeType=EQUITY, price=220.57, quantity=62, timestamp=1766466027863)
Trade(buyOrderId=BUY-1763965650520-001049, sellOrderId=SELL-1763965655395-002651, tradeType=EQUITY, price=220.57, quantity=13, timestamp=1766466027864)
Trade(buyOrderId=BUY-1763965650522-001953, sellOrderId=SELL-1763965655395-002651, tradeType=EQUITY, price=220.57, quantity=181, timestamp=1766466027865)
Trade(buyOrderId=BUY-1763965650525-004297, sellOrderId=SELL-1763965655395-002651, tradeType=EQUITY, price=220.57, quantity=44, timestamp=1766466027866)
Trade(buyOrderId=BUY-1763965650520-000670, sellOrderId=SELL-1763965655395-002651, tradeType=EQUITY, price=220.57, quantity=5, timestamp=1766466027866)
Trade(buyOrderId=BUY-1763965650519-000577, sellOrderId=SELL-1763965655393-001902, tradeType=CRYPTO, price=2225.71, quantity=6, timestamp=1766466027867)
Trade(buyOrderId=BUY-1763965650528-005884, sellOrderId=SELL-1763965655393-001902, tradeType=CRYPTO, price=2225.71, quantity=6, timestamp=1766466027867)
Trade(buyOrderId=BUY-1763965650521-001527, sellOrderId=SELL-1763965655397-003623, tradeType=CRYPTO, price=3668.13, quantity=3, timestamp=1766466027868)
Trade(buyOrderId=BUY-1763965650527-005348, sellOrderId=SELL-1763965655399-004811, tradeType=FOREX, price=4.39, quantity=324, timestamp=1766466027869)
Trade(buyOrderId=BUY-1763965650528-006058, sellOrderId=SELL-1763965655399-004811, tradeType=FOREX, price=4.39, quantity=237, timestamp=1766466027869)
Trade(buyOrderId=BUY-1763965650520-000670, sellOrderId=SELL-1763965655399-004922, tradeType=EQUITY, price=439.58, quantity=135, timestamp=1766466027870)
Trade(buyOrderId=BUY-1763965650528-006058, sellOrderId=SELL-1763965655394-001954, tradeType=FOREX, price=8.69, quantity=324, timestamp=1766466027870)
Trade(buyOrderId=BUY-1763965650528-006058, sellOrderId=SELL-1763965655397-003578, tradeType=FOREX, price=9.35, quantity=18, timestamp=1766466027871)
Trade(buyOrderId=BUY-1763965650528-006392, sellOrderId=SELL-1763965655397-003578, tradeType=FOREX, price=9.35, quantity=110, timestamp=1766466027872)
